orgunitlevel1,orgunitlevel2,orgunitlevel3,orgunitlevel4,orgunitlevel5,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,periodid,periodname,periodcode,perioddescription,HMIS-MIAR-MNC- Cases Antenatal Visit- First,HMIS-MIAR-MNC- Cases Antenatal Visit – Second,HMIS-MIAR-MNC- Cases Antenatal Visit – Third,HMIS-MIAR-MNC- Cases Antenatal Visit – Fourth,HMIS-MIAR-MNC- Cases Antenatal Visit – Other,HMIS-MIAR-MNC- Cases Postnatal Visit – First,HMIS-MIAR-MNC- Cases Postnatal Visit – Second,HMIS-MIAR-MNC- Cases Postnatal Visit – Other,HMIS-MIAR-OPD- New Patients/Clients,HMIS-MNC- Cases/Admit Women received uterotonic in the third stage of labor,HMIS-MNC- Cases/Admit Antepartum Hemorrhage,HMIS- Cases/Admit Postpartum Hemorrhage,HMIS-MNC- Cases/Admit Eclampsia,HMIS-MNC- Cases/Admit Pre-eclampsia,HMIS- Cases/admit Normal delivery at facility,HMIS- Cases/Admit Assisted delivery at facility,HMIS-HMIR-MNC- Admit Cesarean Section,HMIS-MNC- Cases/Admit Babies breastfeeding at 1st hours of Birth,HMIS-MNC- Cases/Admit Newborn resuscitated,HMIS-MNC- Cases/Admit Low Birth Weight,HMIS-MNC- Cases/Admit Newborn Alive,HMIS-MNC- Neonatal Death due,HMIS-MNC- Stillbirth,HMIS-MNC- Stillbirth Fresh,HMIS-MNC- Stillbirth Rotten,HMIS- Cases/Admit Sepsis,HMIS-MNC- Cases/Admit Asphyxia,HMIS-MNC- Cases/Admit Other Neonatal Complication,HMIS-MNC- Cases/Admit Premature,HMIS-MNC- Neonatal Death due preterm Birth,HMIS-MNC- Neonatal Death due Sepsis,HMIS-MNC- Neonatal Death due Other causes,HMIS-MNC- Neonatal Death due Asphyxia,HMIS- Maternal deaths at the clinics,HMIS- Total number of Neonatal deaths
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202502,February 2025,202502,,35,28,34,29,82,15,14,42,2506,15,,,,,15,,,15,,,15,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202503,March 2025,202503,,35,36,27,29,74,24,25,52,2960,24,,,,,22,2,,23,1,1,24,,,,,,,,1,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202504,April 2025,202504,,39,37,39,26,79,27,26,83,2250,27,,,,,25,2,,26,,2,26,,1,,1,,1,,1,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202505,May 2025,202505,,36,40,35,37,46,14,16,47,3662,14,,,,,13,1,,14,,,14,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202506,June 2025,202506,,29,33,42,37,63,14,13,29,3202,14,,,,,12,2,,14,,,14,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202507,July 2025,202507,,45,29,28,43,88,20,20,32,3478,20,,,,,18,2,,19,,,19,,1,,1,,,,1,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202508,August 2025,202508,,44,45,30,22,76,28,27,36,3419,28,,,,,28,,,28,,,28,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202509,September 2025,202509,,39,40,40,25,38,27,28,56,3239,27,,,,,27,,,27,,,28,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202510,October 2025,202510,,38,40,42,32,54,18,19,55,1926,18,,,,,16,2,,18,,,18,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202511,November 2025,202511,,29,36,35,40,44,15,13,36,3000,15,,,,,15,,,15,,,15,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shina Deh Clinic(0266),ntLXZZ7xW0f,Shina Deh Clinic(0266),AF-F- 0266,,202512,December 2025,202512,,24,26,33,33,66,14,15,31,2747,14,,,,,14,,,14,,,14,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202501,January 2025,202501,,18,11,5,12,2,16,7,2,1247,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202502,February 2025,202502,,26,12,7,19,2,17,5,2,1169,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202503,March 2025,202503,,21,8,11,15,,20,6,3,1102,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202504,April 2025,202504,,25,16,13,18,5,21,6,2,982,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202505,May 2025,202505,,23,15,7,14,6,16,5,2,1388,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202506,June 2025,202506,,25,9,8,17,5,18,3,2,1212,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202507,July 2025,202507,,28,18,15,21,6,18,9,3,1444,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202508,August 2025,202508,,17,9,8,5,5,5,2,2,1446,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202509,September 2025,202509,,17,7,4,9,3,5,2,1,1527,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202510,October 2025,202510,,9,3,3,1,8,5,,1,1216,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202511,November 2025,202511,,23,11,7,13,3,13,5,2,1673,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central West,Bamyan,Bamyan,Shinaye Fuladi Clinic (1064),ipauWNHWxpZ,Shinaye Fuladi Clinic (1064),AF-F- 1064,,202512,December 2025,202512,,24,11,8,21,,21,11,3,1730,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Abad BHC(20253),QORsK9QwYUo,Shir Abad BHC(20253),AF-F- 20253,,202508,August 2025,202508,,13,,,,,1,,,250,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Abad BHC(20253),QORsK9QwYUo,Shir Abad BHC(20253),AF-F- 20253,,202509,September 2025,202509,,24,8,,,,8,7,,1472,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Abad BHC(20253),QORsK9QwYUo,Shir Abad BHC(20253),AF-F- 20253,,202510,October 2025,202510,,36,13,2,,,18,2,1,1019,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Abad BHC(20253),QORsK9QwYUo,Shir Abad BHC(20253),AF-F- 20253,,202511,November 2025,202511,,35,13,9,1,,30,4,,1699,,,,,,5,,,5,,,5,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Abad BHC(20253),QORsK9QwYUo,Shir Abad BHC(20253),AF-F- 20253,,202512,December 2025,202512,,48,13,5,5,,9,4,1,2009,,,,,,5,,,5,,,5,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202501,January 2025,202501,,25,15,9,2,3,2,3,8,1020,2,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202502,February 2025,202502,,26,15,17,5,6,5,4,16,987,4,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202503,March 2025,202503,,16,4,5,2,2,2,1,1,1035,2,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202504,April 2025,202504,,48,13,10,7,2,4,1,8,672,3,,,,,3,,,3,,,3,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202505,May 2025,202505,,44,25,8,6,2,5,2,14,998,5,,,,,5,,,5,,,5,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202506,June 2025,202506,,22,21,11,7,3,1,,10,755,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202507,July 2025,202507,,45,19,19,7,6,4,,8,1276,3,,,,,3,,,3,,,3,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202508,August 2025,202508,,31,21,9,7,8,1,,12,873,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202509,September 2025,202509,,31,20,14,11,6,2,2,8,967,2,,,,,2,,,,,,2,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202510,October 2025,202510,,12,21,14,6,7,3,2,5,972,3,,,,,3,,,3,,,3,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202511,November 2025,202511,,22,11,14,12,3,5,,9,822,5,,,,,5,,,5,,,5,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Qara Bagh (Ghazni),Shir Andari SC(4310),xKFD1O0I07N,Shir Andari SC(4310),AF-F- 4310,,202512,December 2025,202512,,18,14,14,8,8,1,1,8,1019,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202501,January 2025,202501,,19,15,10,11,18,4,5,13,1378,4,,,,,4,,,4,,,4,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202502,February 2025,202502,,19,13,10,11,16,9,8,9,1249,17,,,,,6,,,6,,,6,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202503,March 2025,202503,,15,17,13,8,23,10,10,10,1111,10,,,,,10,,,10,,2,10,,1,1,,,,,1,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202504,April 2025,202504,,15,14,16,11,15,8,9,10,1292,7,,,,,7,,,7,,,7,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202505,May 2025,202505,,20,10,11,11,18,8,7,16,1669,9,,,,,8,,,8,,,8,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202506,June 2025,202506,,18,14,8,8,14,8,9,10,1333,8,,,,,7,,,7,,,7,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202507,July 2025,202507,,20,10,18,8,16,13,12,18,1480,13,,1,,,13,,,13,,1,13,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202508,August 2025,202508,,20,23,9,7,14,10,9,18,1626,10,,,,,10,,,9,,3,9,,1,1,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202509,September 2025,202509,,24,18,17,9,13,5,4,7,1709,4,,,,,4,,,4,,,4,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202510,October 2025,202510,,14,13,13,18,14,7,5,10,1361,6,,,,,6,,,5,,1,5,,1,,1,,,,1,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202511,November 2025,202511,,17,11,13,7,17,8,4,5,1451,8,,,,,8,,,8,,,8,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Malestan,Shir Dagh Clinic(2632),I5Z2ArNCq4H,Shir Dagh Clinic(2632),AF-F- 2632,,202512,December 2025,202512,,17,12,8,11,17,4,4,7,829,4,,,,,4,,,3,,,3,1,1,1,,,,,,,,1,,,1
Afghanistan,Central East,Logar,Mohammad Aagha,Shiraza Gomaran-FHH (7973),HRrgfdju7K9,Shiraza Gomaran-FHH (7973),AF-F- 7973,,202506,June 2025,202506,,15,15,9,2,,11,,,180,,,,1,,4,,,4,,,4,,,,,,2,,2,,,,,,
Afghanistan,Central East,Logar,Mohammad Aagha,Shiraza Gomaran-FHH (7973),HRrgfdju7K9,Shiraza Gomaran-FHH (7973),AF-F- 7973,,202508,August 2025,202508,,14,10,5,2,,3,6,,239,,,,,,3,,,2,,,3,,,,,,,,,,,,,,
Afghanistan,Central East,Logar,Mohammad Aagha,Shiraza Gomaran-FHH (7973),HRrgfdju7K9,Shiraza Gomaran-FHH (7973),AF-F- 7973,,202509,September 2025,202509,,8,6,3,3,,1,6,,257,,,,,,1,,,1,,,1,,,,,,,,,,,,,,
Afghanistan,Central East,Logar,Mohammad Aagha,Shiraza Gomaran-FHH (7973),HRrgfdju7K9,Shiraza Gomaran-FHH (7973),AF-F- 7973,,202510,October 2025,202510,,18,6,4,2,,,4,,255,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,Central East,Logar,Mohammad Aagha,Shiraza Gomaran-FHH (7973),HRrgfdju7K9,Shiraza Gomaran-FHH (7973),AF-F- 7973,,202511,November 2025,202511,,18,8,3,3,,4,2,,223,,,,,,4,,,4,,,4,,,,,,,,,,,,,,
Afghanistan,Central East,Logar,Mohammad Aagha,Shiraza Gomaran-FHH (7973),HRrgfdju7K9,Shiraza Gomaran-FHH (7973),AF-F- 7973,,202512,December 2025,202512,,14,5,3,,,2,4,,193,,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202501,January 2025,202501,,2,3,6,6,11,3,2,4,670,1,,,,,1,,,1,,,1,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202502,February 2025,202502,,9,2,2,6,11,8,9,7,745,6,,,,,6,,,6,,,6,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202503,March 2025,202503,,8,4,,4,12,5,5,8,594,5,,,,,5,,,4,1,3,5,1,,,,,,,1,1,,,,,1
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202504,April 2025,202504,,6,8,4,,8,4,4,7,479,2,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202505,May 2025,202505,,6,6,4,2,5,9,8,3,767,3,1,,,,3,,,4,,,4,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202506,June 2025,202506,,9,2,5,4,3,5,4,8,558,4,,,,,4,,,4,,,4,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202507,July 2025,202507,,15,8,4,5,5,6,1,3,918,1,,1,,,1,,,1,,,1,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202508,August 2025,202508,,9,17,8,4,9,2,4,,843,2,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202509,September 2025,202509,,6,7,10,6,6,13,7,4,978,7,,,,,7,,,7,1,,7,1,,,,,1,,,,,,1,,1
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202510,October 2025,202510,,22,5,4,8,8,6,9,3,773,2,,,,,2,,,2,,,2,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202511,November 2025,202511,,7,17,5,4,6,9,7,7,658,7,,,,,7,,,7,,,7,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Shekay,Shirin Nazm SC(4273),wxZ4O5ew0xa,Shirin Nazm SC(4273),AF-F- 4273,,202512,December 2025,202512,,,8,10,3,7,1,1,,800,1,,,,,1,,,1,,,1,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202501,January 2025,202501,,76,29,22,12,14,17,12,3,2639,,,,,,20,,,21,7,,21,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202502,February 2025,202502,,102,43,25,23,17,20,10,13,2625,20,,4,,,20,,,20,9,,20,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202503,March 2025,202503,,88,53,26,13,16,39,19,13,2536,,,,,,43,,,42,12,,42,1,1,,1,,,,,,,1,,,1
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202504,April 2025,202504,,77,31,20,13,12,28,19,11,2062,16,,,,,30,,,30,,,30,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202505,May 2025,202505,,109,56,39,15,17,29,21,3,3316,29,,,,,29,,,29,4,,29,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202506,June 2025,202506,,88,48,19,15,13,40,26,11,2532,40,,,,,40,,,39,,,39,,1,,1,,1,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202507,July 2025,202507,,106,51,36,20,14,38,29,21,2782,38,,,,,38,,,37,4,,37,1,1,,1,,4,,,1,,,,,1
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202508,August 2025,202508,,82,51,22,15,16,38,13,5,2599,38,,,,,38,,,38,1,,38,,,,,,1,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202509,September 2025,202509,,83,32,28,16,15,34,23,14,2565,34,,3,,,34,,,33,1,,34,,,,,,1,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202510,October 2025,202510,,73,37,18,13,15,39,23,8,2315,39,,,,,39,,,39,1,,39,,,,,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202511,November 2025,202511,,74,27,24,12,16,33,19,13,2854,33,,2,,,33,,,28,4,,32,,1,,1,,,,,,,,,,
Afghanistan,South East,Ghazni,Ghazni,Shohada-e-Arezo Clinic(0246),Oi1RslYjFkW,Shohada-e-Arezo Clinic(0246),AF-F- 0246,,202512,December 2025,202512,,61,36,14,16,8,35,9,4,2728,35,,,,,35,,,36,,,36,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202501,January 2025,202501,,37,21,17,18,10,1,6,9,1177,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202502,February 2025,202502,,20,21,16,13,11,1,8,12,1566,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202503,March 2025,202503,,15,19,15,10,9,,9,13,522,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202504,April 2025,202504,,20,23,17,16,14,2,11,15,820,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202505,May 2025,202505,,21,22,18,13,11,,11,12,2022,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202506,June 2025,202506,,20,18,15,12,10,1,10,12,1389,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202507,July 2025,202507,,20,22,16,12,10,,10,15,1607,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202508,August 2025,202508,,31,20,18,20,15,1,15,20,2049,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202509,September 2025,202509,,45,28,20,14,13,,12,17,1733,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202510,October 2025,202510,,32,23,20,17,19,,10,15,1661,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202511,November 2025,202511,,38,20,17,15,9,,10,14,1849,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North,Sar-e-Pul,Saancharak,Shokbokand SHC (10017),yNXETH4s97a,Shokbokand SHC (10017),AF-F- 10017,,202512,December 2025,202512,,20,17,10,12,14,,11,13,1927,,,,,,,,,,,,,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Wakhan,Shokhor SHC(9629),WNrHLJNoK4x,Shokhor SHC(9629),AF-F- 9629,,202501,January 2025,202501,,14,6,6,4,,3,6,7,1305,3,,,,,3,,,3,,,3,,,,,,,,,,,,,,
Afghanistan,North East,Badakhshan,Wakhan,Shokhor SHC(9629),WNrHLJNoK4x,Shokhor SHC(9629),AF-F- 9629,,202502,February 2025,202502,,9,11,5,5,4,4,2,8,1489,4,,,,,4,,,4,,,4,,,,,,,,,,,,,,
